book	content
莊子	〚司馬〛
莊子	《淮南》
莊子	《淮南》〚許慎〛
莊子	〚李軌〛
莊子	《元嘉本》
莊子	〚李軌〛
莊子	〚李軌〛〚司馬〛
莊子	《廣雅》
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚徐邈〛
莊子	《山海經》
莊子	〚李軌〛
莊子	〚司馬〛〚李軌〛
莊子	〚徐邈〛
莊子	〚司馬〛
莊子	〚徐邈〛
莊子	〚唐〛
莊子	《左傳》
莊子	《漢書》
莊子	〚徐邈〛〚司馬〛
莊子	〚徐邈〛
莊子	〚徐邈〛《字林》
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚徐邈〛《廣雅》
莊子	〚司馬〛
莊子	〚徐邈〛
莊子	《漢書音義》
莊子	〚司馬〛
莊子	〚徐邈〛
莊子	〚李軌〛
莊子	《戰國策》〚高誘〛
莊子	《廣雅》
莊子	〚李軌〛
莊子	〚徐邈〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚崔譔〛
莊子	《孟子》
莊子	〚徐邈〛
莊子	〚司馬〛《韓詩外傳》
莊子	〚李軌〛
莊子	〚司馬〛《孟子》
莊子	〚徐邈〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚郭象〛〚李軌〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	《三蒼》〚徐邈〛〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛〚李軌〛
莊子	《元嘉本》
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛〚許慎〛〚如淳〛《元嘉本》
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚徐邈〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚王叔之〛
莊子	〚司馬〛
莊子	〚郭象〛《說文》
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚王叔之〛
莊子	〚司馬〛
莊子	〚崔譔〛
莊子	〚崔譔〛
莊子	〚郭象〛〚李軌〛〚司馬〛
莊子	〚李軌〛〚郭象〛〚徐邈〛
莊子	〚司馬〛
莊子	〚崔譔〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚郭象〛
莊子	〚徐邈〛
莊子	〚司馬〛
莊子	〚李軌〛〚司馬〛
莊子	〚徐邈〛《爾雅》〚司馬〛
莊子	〚司馬〛
莊子	〚王叔之〛
莊子	《廣雅》
莊子	〚王叔之〛
莊子	〚徐邈〛《三蒼》〚王叔之〛
莊子	〚李軌〛
莊子	〚王叔之〛
莊子	〚郭象〛
莊子	〚郭象〛
莊子	《元嘉本》
莊子	〚郭象〛〚徐邈〛《字林》
莊子	〚郭象〛
莊子	〚李軌〛
莊子	〚崔譔〛
莊子	〚崔譔〛
莊子	〚郭象〛〚徐邈〛〚郭象〛〚李軌〛
莊子	〚崔譔〛〚郭象〛〚崔譔〛〚司馬〛
莊子	《釋名》《三蒼》〚崔譔〛〚司馬〛
莊子	〚崔譔〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚郭象〛
莊子	〚崔譔〛
莊子	〚徐邈〛
莊子	〚向秀〛
莊子	〚司馬〛〚崔譔〛《字書》〚韋昭〛
莊子	〚崔譔〛
莊子	〚徐邈〛〚郭象〛
莊子	〚崔譔〛
莊子	〚崔譔〛
莊子	〚郭象〛〚司馬〛〚郭象〛〚王叔之〛
莊子	〚徐邈〛
莊子	《慎子》
莊子	〚徐邈〛〚郭象〛
莊子	《說文》
莊子	〚郭象〛〚王叔之〛
莊子	〚王叔之〛
莊子	〚徐邈〛
莊子	〚王叔之〛
莊子	〚李軌〛
莊子	《爾雅》
莊子	〚徐邈〛
莊子	〚向秀〛〚郭象〛
莊子	〚郭象〛
莊子	《元嘉本》
莊子	〚徐邈〛
莊子	〚徐邈〛
莊子	〚郭象〛
莊子	〚李軌〛
莊子	〚徐邈〛
莊子	〚徐邈〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚司馬〛〚李軌〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	《字林》
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚郭象〛〚徐邈〛《三蒼》
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚司馬〛
莊子	〚李軌〛〚徐邈〛
莊子	〚司馬〛
莊子	〚司馬〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚李軌〛
莊子	〚子玄〛
爾雅	《字林》《廣雅》《小爾雅》《方言》
爾雅	《說文》
爾雅	《方言》
爾雅	《周禮注》《廣雅》
爾雅	《說文》《廣雅》
爾雅	《說文》
爾雅	《詩》
爾雅	《說文》
爾雅	《漢書音義》〚韋昭〛〚鄭氏〛《字林》
爾雅	《說文》《字林》《張揖雜字》
爾雅	〚孫炎〛
爾雅	《淮南子》《文子》《說文》
爾雅	《方言》
爾雅	〚郭璞〛〚顧野王〛《說文》〚孫炎〛
爾雅	〚沈旋〛〚孫炎〛〚郭璞〛《字林》〚施乾〛〚顧野王〛
爾雅	〚顧野王〛
爾雅	〚郭璞〛〚孫炎〛〚顧野王〛
爾雅	〚沈旋〛《郭音義》《字書》
爾雅	〚郭璞〛
爾雅	〚孫炎〛
爾雅	〚孫炎〛〚舍人〛
爾雅	〚郭璞〛
爾雅	〚孫炎〛
爾雅	〚郭璞〛《字林》
爾雅	〚沈旋〛〚孫炎〛〚郭璞〛
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	《說文》
爾雅	〚沈旋〛〚郭璞〛
爾雅	《說文》〚郭璞〛
爾雅	〚郭璞〛
爾雅	《說文》《字林》
爾雅	〚孫炎〛
爾雅	〚李巡〛〚孫炎〛〚郭璞〛〚樊光〛
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	《說文》
爾雅	《說文》《周禮》
爾雅	《說文》
爾雅	〚孫炎〛
爾雅	《說文》
爾雅	〚沈旋〛〚徐仙民〛《詩》〚郭璞〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛
爾雅	《說文》《廣雅》
爾雅	〚孫炎〛〚郭璞〛
爾雅	《說文》
爾雅	〚經典〛
爾雅	〚郭璞〛
爾雅	《說文》《方言》〚郭璞〛
爾雅	〚顧野王〛〚謝嶠〛〚施乾〛
爾雅	《詩》
爾雅	《詩》
爾雅	〚舍人〛〚孫炎〛《字林》《詩》
爾雅	〚郭璞〛
爾雅	《字書》《聲類》〚孫炎〛
爾雅	《說文》
爾雅	〚孫炎〛
爾雅	《字林》
爾雅	《字林》
爾雅	〚郭璞〛
爾雅	《說文》《字林》
爾雅	《字林》《說文》
爾雅	《字書》
爾雅	《毛詩傳》
爾雅	〚孫炎〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛《說文》《蒼頡篇》
爾雅	〚郭璞〛〚施乾〛
爾雅	〚郭璞〛《說文》
爾雅	〚施乾〛〚樊光〛〚孫炎〛
爾雅	〚施乾〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛
爾雅	〚施乾〛
爾雅	〚郭璞〛
爾雅	〚孫炎〛〚郭璞〛〚劉昌宗〛《儀禮》《字林》
爾雅	〚施乾〛〚謝嶠〛
爾雅	〚郭璞〛
爾雅	〚施乾〛〚李巡〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛〚沈旋〛
爾雅	〚郭璞〛《字林》
爾雅	〚經典〛
爾雅	《廣雅》
爾雅	〚郭璞〛《廣雅》
爾雅	《字林》
爾雅	〚郭璞〛〚沈旋〛〚謝嶠〛
爾雅	《張揖雜字》
爾雅	《說文》《廣雅》
爾雅	〚劉〛《儀禮》
爾雅	〚謝嶠〛〚郭璞〛〚施乾〛
爾雅	《字林》
爾雅	〚郭璞〛《字林》
爾雅	《字林》〚郭璞〛
爾雅	〚郭璞〛〚施乾〛〚謝嶠〛〚孫炎〛〚顧野王〛
爾雅	〚郭璞〛〚孫炎〛〚施乾〛
爾雅	〚顧野王〛《詩》〚郭璞〛
爾雅	《毛詩傳》
爾雅	〚郭璞〛〚顧野王〛《左傳》
爾雅	《禮記》
爾雅	《禮記》
爾雅	〚郭璞〛
爾雅	〚謝嶠〛
爾雅	〚讀者〛
爾雅	〚郭璞〛
爾雅	〚謝嶠〛
爾雅	〚施乾〛〚顧野王〛
爾雅	《字書》
爾雅	〚樊光〛〚孫炎〛《論語》〚施乾〛
爾雅	《說文》
爾雅	〚沈旋〛〚孫炎〛《說文》
爾雅	〚郭璞〛
爾雅	〚謝嶠〛〚顧野王〛
爾雅	〚郭璞〛〚沈旋〛
爾雅	〚施乾〛
爾雅	〚郭璞〛
爾雅	《詩傳》《書傳》〚東方朔〛《說文》《左傳》《廣雅》
爾雅	《說文》《春秋傳》
爾雅	〚郭璞〛〚張揖〛《字詁》〚施乾〛
爾雅	《郭音義》《聲類》
爾雅	《小爾雅》
爾雅	〚施乾〛〚謝嶠〛
爾雅	〚郭璞〛〚沈旋〛
爾雅	《說文》《廣雅》
爾雅	〚郭璞〛
爾雅	〚郭璞〛〚孫炎〛
爾雅	〚孫炎〛
爾雅	《說文》《字書》
爾雅	《廣雅》《蒼頡篇》
爾雅	《字林》
爾雅	《方言》
爾雅	〚叔然〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛〚顧野王〛〚施乾〛《說文》《廣雅》
爾雅	〚謝嶠〛〚郭璞〛
爾雅	〚郭璞〛〚顧野王〛〚謝嶠〛〚孫炎〛
爾雅	〚樊光〛
爾雅	〚郭璞〛
爾雅	《毛詩傳》
爾雅	《廣雅》
爾雅	〚郭璞〛
爾雅	〚郭璞〛
爾雅	〚沈旋〛
爾雅	〚謝嶠〛〚郭璞〛
爾雅	《埤蒼》
爾雅	《字林》
爾雅	〚沈旋〛〚顧野王〛〚郭璞〛〚孫炎〛《字林》
爾雅	〚郭璞〛《字林》《說文》〚顧野王〛
爾雅	《字林》
爾雅	《說文》
爾雅	〚謝嶠〛《詩》〚施乾〛
爾雅	〚郭璞〛〚沈旋〛
爾雅	《方言》
爾雅	〚郭璞〛〚謝嶠〛
爾雅	〚孫炎〛〚郭璞〛
爾雅	《字林》
爾雅	〚郭璞〛〚施乾〛
爾雅	〚謝嶠〛〚郭璞〛
爾雅	《字林》
爾雅	〚謝嶠〛《說文》《字林》〚施乾〛《字林》
爾雅	〚舍人〛
爾雅	〚孫炎〛
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	〚郭璞〛《廣雅》
爾雅	〚顧野王〛〚沈旋〛
爾雅	〚謝嶠〛
爾雅	〚郭璞〛
爾雅	〚李巡〛〚郭璞〛
爾雅	〚郭璞〛
爾雅	〚顧野王〛
爾雅	《字林》
爾雅	〚郭璞〛
爾雅	《字林》《字書》
爾雅	《小爾雅》《方言》
爾雅	《說文》
爾雅	《左傳》
爾雅	〚韋昭〛
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	〚孫炎〛
爾雅	〚李尋〛〚孫炎〛《方言》〚郭璞〛
爾雅	〚舍人〛
爾雅	《說文》
爾雅	《說文》
爾雅	《字書》
爾雅	〚郭璞〛
爾雅	《廣雅》〚孫炎〛〚舍人〛〚郭璞〛
爾雅	《說文》
爾雅	《說文》
爾雅	《說文》
爾雅	〚郭璞〛〚王肅〛
爾雅	《說文》
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	《禮玉藻》
爾雅	《說文》
爾雅	〚舍人〛
爾雅	〚孫炎〛〚李巡〛《方言》
爾雅	《字林》
爾雅	《字林》
爾雅	〚鄭衆〛〚蔡伯喈〛
爾雅	〚郭璞〛《音義》
爾雅	《說文》
爾雅	〚孫炎〛〚郭璞〛〚李巡〛
爾雅	〚郭璞〛《左傳》《周易》《說文》
爾雅	〚郭璞〛〚李巡〛
爾雅	《字林》
爾雅	《說文》
爾雅	《張揖雜字》
爾雅	〚樊光〛〚舍人〛〚孫炎〛
爾雅	〚沈旋〛
爾雅	〚郭璞〛
爾雅	《字林》《詩》
爾雅	《詩》
爾雅	〚舍人〛《詩》
爾雅	《說文》《詩》
爾雅	《漢書》
爾雅	《詩》〚樊光〛《詩》
爾雅	〚顧野王〛《詩》〚謝嶠〛
爾雅	〚郭璞〛〚顧野王〛〚李巡〛
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	〚郭璞〛〚施乾〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛《說文》〚謝嶠〛
爾雅	《詩》
爾雅	〚舍人〛《毛傳》〚郭璞〛《說文》
爾雅	〚謝嶠〛〚郭璞〛
爾雅	〚郭璞〛《詩》《小雅》
爾雅	〚沈旋〛〚施乾〛
爾雅	〚顧野王〛
爾雅	《說文》
爾雅	〚孫炎〛
爾雅	〚沈旋〛〚郭璞〛《音義》《字林》
爾雅	《詩》〚李巡〛
爾雅	〚李巡〛
爾雅	〚郭璞〛
爾雅	〚李巡〛
爾雅	〚顧野王〛〚郭璞〛〚謝嶠〛〚舍人〛
爾雅	〚郭璞〛
爾雅	〚樊光〛
爾雅	〚施乾〛〚郭璞〛
爾雅	〚郭璞〛〚沈旋〛〚謝嶠〛《字林》
爾雅	《蒼頡篇》《廣雅》
爾雅	〚郭璞〛《說文》
爾雅	《字書》《字林》《左傳》《說文》
爾雅	〚郭璞〛《小雅》
爾雅	〚郭璞〛《詩》〚謝嶠〛
爾雅	〚呂忱〛〚郭璞〛《詩》
爾雅	《詩》《字書》
爾雅	〚郭璞〛
爾雅	《詩》
爾雅	《詩》
爾雅	〚謝嶠〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛〚顧野王〛《詩》
爾雅	《書》《廣雅》
爾雅	〚郭璞〛
爾雅	〚謝嶠〛〚諸儒〛
爾雅	《字林》
爾雅	〚郭璞〛《字林》
爾雅	《說文》
爾雅	《廣雅》《說文》
爾雅	《詩》
爾雅	〚施乾〛〚謝嶠〛〚郭璞〛《詩》《毛傳》〚謝嶠〛
爾雅	《字林》
爾雅	〚孫炎〛
爾雅	〚郭璞〛
爾雅	〚郭璞〛〚謝嶠〛
爾雅	《字書》《三蒼》
爾雅	〚郭璞〛
爾雅	《聲類》
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	《方言》《說文》《釋名》
爾雅	〚舍人〛〚李巡〛〚孫炎〛〚郭璞〛
爾雅	〚舍人〛〚李巡〛〚孫炎〛〚郭璞〛《字書》
爾雅	〚舍人〛〚樊光〛《詩》〚李巡〛〚孫炎〛〚郭璞〛《字書》
爾雅	《詩》
爾雅	《字林》
爾雅	《說文》〚郭璞〛
爾雅	《說文》《蒼頡篇》《禮記》《尚書》
爾雅	《廣雅》《說文》
爾雅	《字林》
爾雅	《廣雅》〚韋昭〛
爾雅	《廣雅》
爾雅	《世本》《呂氏春秋》《尚書》《左傳》《詩》《傳》《禮》〚郭璞〛
爾雅	〚郭璞〛
爾雅	《尚書》《說文》《廣雅》
爾雅	〚李巡〛《說文》
爾雅	《字林》〚郭璞〛《說文》
爾雅	〚郭璞〛〚顧野王〛〚呂忱〛《廣雅》
爾雅	〚琕蒼〛〚呂忱〛《說文》
爾雅	〚郭璞〛〚呂忱〛〚沈旋〛
爾雅	《字林》《廣雅》
爾雅	《廣雅》
爾雅	《說文》
爾雅	《說文》
爾雅	〚李巡〛《說文》
爾雅	《詩》
爾雅	〚郭璞〛
爾雅	《字林》《字林》
爾雅	〚郭璞〛
爾雅	〚徐邈〛
爾雅	《字林》
爾雅	《字林》
爾雅	《字林》
爾雅	《字林》《論語》《禮記》
爾雅	《字林》
爾雅	〚郭璞〛《字林》
爾雅	《說文》《字林》
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	《廣雅》《聲類》
爾雅	《左傳》
爾雅	《說文》
爾雅	《說文》
爾雅	《詩傳》
爾雅	《詩傳》
爾雅	《字林》
爾雅	〚郭璞〛〚呂忱〛
爾雅	〚郭璞〛
爾雅	《字林》
爾雅	〚郭璞〛〚顧野王〛《說文》《廣雅》
爾雅	《廣雅》〚沈旋〛
爾雅	《說文》《字書》
爾雅	《說文》
爾雅	《方言》
爾雅	〚孫炎〛〚郭璞〛《字書》《埤蒼》《字林》
爾雅	〚郭璞〛〚謝嶠〛
爾雅	《說文》〚李巡〛
爾雅	〚郭璞〛〚李巡〛
爾雅	《字林》〚郭璞〛
爾雅	《字林》
爾雅	〚郭璞〛
爾雅	〚郭璞〛
爾雅	《左傳》
爾雅	《字書》
爾雅	〚郭璞〛〚沈旋〛
爾雅	〚郭璞〛
爾雅	《字林》
爾雅	〚沈旋〛〚謝嶠〛〚郭璞〛《爾雅》《詩傳》《小爾雅》〚郭璞〛《字林》
爾雅	〚郭璞〛《詩》《小爾雅》
爾雅	《說文》
爾雅	《字林》
爾雅	〚郭璞〛〚孫炎〛
爾雅	《字林》
爾雅	〚謝嶠〛〚郭璞〛
爾雅	《廣雅》
爾雅	〚謝嶠〛〚孫炎〛〚施乾〛
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	〚郭璞〛〚顧野王〛
爾雅	〚郭璞〛〚孫炎〛〚謝嶠〛
爾雅	《埤蒼》
爾雅	〚杜預〛
爾雅	〚郭璞〛
爾雅	《廣雅》
爾雅	《方言》
爾雅	《字林》
爾雅	〚呂忱〛〚沈旋〛〚顧野王〛〚郭璞〛
爾雅	〚郭璞〛〚沈旋〛
爾雅	〚郭璞〛〚施乾〛
爾雅	《字林》〚郭璞〛
爾雅	〚李巡〛
爾雅	〚葛洪〛《字林》
爾雅	《字林》
爾雅	《說文》《字林》《蒼頡篇》
爾雅	〚郭璞〛〚謝嶠〛〚沈旋〛《字林》〚李巡〛
爾雅	〚郭璞〛〚施乾〛〚李巡〛
爾雅	《說文》《字書》
爾雅	《字林》
爾雅	《說文》
爾雅	《字林》
爾雅	《字林》
爾雅	《字林》
爾雅	《說文》
爾雅	〚沈旋〛〚郭璞〛
爾雅	〚施乾〛〚郭璞〛《字林》
爾雅	〚郭璞〛
爾雅	《說文》
爾雅	《周禮》《爾雅》〚孫炎〛〚鄭玄〛〚郭璞〛《爾雅》
爾雅	《埤蒼》
爾雅	《詩》
爾雅	《說文》
爾雅	《說文》《字林》
爾雅	《周禮》
爾雅	《廣雅》
爾雅	〚沈旋〛
爾雅	《禮記》
爾雅	《說文》
爾雅	《方言》
爾雅	《埤蒼》〚沈旋〛〚顧野王〛
爾雅	《字林》
爾雅	《蒼頡篇》
爾雅	《說文》
爾雅	《說文》《字林》
爾雅	《字林》
爾雅	〚郭璞〛〚孫炎〛
爾雅	《字書》
爾雅	《說文》《周禮》《尚書》
爾雅	〚劉歆〛〚孫炎〛
爾雅	〚劉歆〛《白虎通》
爾雅	〚劉歆〛
爾雅	〚劉歆〛《白虎通》
爾雅	〚劉歆〛《白虎通》
爾雅	《字林》
爾雅	〚孫炎〛
爾雅	《字林》
爾雅	〚李巡〛〚孫炎〛
爾雅	《詩》
爾雅	〚孫炎〛〚李巡〛
爾雅	〚郭璞〛
爾雅	〚沈旋〛《字林》
爾雅	《世本》
爾雅	〚孫炎〛〚顧野王〛〚孫炎〛
爾雅	〚李巡〛〚郭璞〛《儀禮》〚孫炎〛
爾雅	《世本》
爾雅	〚郭璞〛〚李巡〛〚孫炎〛
爾雅	《說文》《釋名》《世本》
爾雅	〚李巡〛
爾雅	《廣雅》
爾雅	《說文》《字林》《世本》〚經典〛
爾雅	《字林》《字書》
爾雅	〚郭璞〛〚孫炎〛〚李巡〛
爾雅	〚郭璞〛〚李巡〛
爾雅	〚郭璞〛
爾雅	《字林》
爾雅	〚李巡〛〚郭璞〛〚郭璞〛
爾雅	〚鄭玄〛
爾雅	〚郭璞〛〚謝嶠〛〚郭璞〛《字林》
爾雅	《廣雅》《漢書音義》
爾雅	《說文》
爾雅	《釋名》《說文》《春秋說題辭》
爾雅	〚郭璞〛《毛詩傳》
爾雅	〚李巡〛
爾雅	〚謝嶠〛〚李巡〛〚施乾〛
爾雅	《說文》《字林》
爾雅	〚施乾〛〚孫炎〛
爾雅	〚李巡〛
爾雅	〚李巡〛
爾雅	〚李巡〛
爾雅	〚韋昭〛
爾雅	〚郭璞〛《字林》
爾雅	《漢書》〚韋昭〛《聲類》
爾雅	《漢書》
爾雅	〚郭璞〛〚李巡〛
爾雅	〚孫炎〛〚李巡〛
爾雅	《詩》
爾雅	《字林》
爾雅	《字林》
爾雅	《字林》
爾雅	《字林》
爾雅	《字林》
爾雅	《詩》
爾雅	《字林》
爾雅	《字林》〚陳國武〛〚郭璞〛
爾雅	〚如淳〛〚郭璞〛《音義》《說文》《孟子》《漢書》
爾雅	《字林》《說文》
爾雅	《揚雄羽獵賦》《史記》
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	《字林》
爾雅	《字林》〚郭璞〛
爾雅	〚郭璞〛
爾雅	《左傳》
爾雅	《說文》
爾雅	〚郭璞〛《小爾雅》《說文》
爾雅	《字林》
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	〚經典〛
爾雅	《說文》
爾雅	《爾雅》《字書》
爾雅	《說文》
爾雅	〚郭璞〛
爾雅	《廣雅》
爾雅	〚經典〛《廣雅》
爾雅	《方言》
爾雅	《世本》
爾雅	《說文》
爾雅	《釋名》《張顯古今訓》《物理論》《禮統》
爾雅	〚郭璞〛《周禮》〚馬融〛〚李巡〛
爾雅	〚郭璞〛《周禮》《尚書》《孔傳》〚李巡〛《春秋元命包》
爾雅	〚郭璞〛《尚書》《孔傳》《周禮》〚李巡〛《太康地記》《周禮》《爾雅》《禹貢》《孔傳》〚韋昭〛《太康地記》
爾雅	〚郭璞〛《尚書》《孔傳》《周禮》《釋名》
爾雅	〚郭璞〛《尚書》《孔傳》《周禮》〚李巡〛《太康地記》
爾雅	〚郭璞〛《尚書》《孔傳》《周禮》〚李巡〛《釋名》
爾雅	〚郭璞〛《尚書》《孔傳》《釋名》《太康地記》《周禮》
爾雅	〚郭璞〛《周禮》〚李巡〛《太康地記》《周禮》《春秋元命包》《太康地記》
